mondo_id,label,pubmed_total_count,ct_active_trials,ct_total_enrollment_target,wiki_annual_pv,wiki_lang_count,google_result_count
MONDO:0000707,diversion colitis,474,1,212,0,0,0
MONDO:0000708,Crohn jejunoileitis,116,0,0,1400910,71,0
MONDO:0000709,Crohn ileitis,2959,8,3236,1400910,71,0
MONDO:0000710,gastroduodenal Crohn disease,177,1,200,1400910,71,0
MONDO:0000715,lymph node adenoid cystic carcinoma,792,1,350,14105,2,0
MONDO:0000716,agraphia,1477,1,180,24920,26,0
MONDO:0000721,xanthinuria,264,1,999,5373,8,0
MONDO:0000722,non-syndromic synpolydactyly,3,0,0,261611,43,0
MONDO:0000723,stutter disorder,2878,19,5319,271172,68,0
MONDO:0000724,specific language impairment,8716,355,187946,23097,22,0
MONDO:0000726,idiopathic scoliosis,11510,102,104037,509290,68,0
MONDO:0000727,scapuloperoneal myopathy,29,0,0,20204,6,0
MONDO:0000728,ptosis,54940,210,20143945,239975,37,0
MONDO:0000732,combined oxidative phosphorylation deficiency,6097,0,0,143,1,0
MONDO:0000733,cornea plana,629,2,100300,419,1,0
MONDO:0000734,Ohdo syndrome and variants,36,0,0,3705,2,0
MONDO:0000736,dyschromatosis universalis hereditaria,87,0,0,2368,2,0
MONDO:0000739,uvulitis,45,0,0,248902,56,0
MONDO:0000740,adenoid hypertrophy,2217,5,1879,0,0,0
MONDO:0000741,angular cheilitis,412,1,84,0,0,0
MONDO:0000743,oral hairy leukoplakia,863,0,0,0,0,0
MONDO:0000744,lung abscess,8950,26,137755,0,0,0
MONDO:0000745,cardiac arrest,101476,555,3989450,0,0,0
MONDO:0000748,mastoiditis,14021,2,5312,0,0,0
MONDO:0000749,breast abscess,2118,11,130484,0,0,0
MONDO:0000750,dental abscess,4716,18,5171,0,0,0
MONDO:0000751,cervical polyp,6716,16,1016915,0,0,0
MONDO:0000754,anal fistula,11665,50,39190,0,0,0
MONDO:0000755,ectopic pregnancy,23201,87,39584,0,0,0
MONDO:0000756,parameningeal embryonal rhabdomyosarcoma,88,0,0,13121,2,0
MONDO:0000757,glucocorticoid-induced osteoporosis,1735,7,11212,6843,1,0
MONDO:0000758,bacillary angiomatosis,760,0,0,10957,6,0
MONDO:0000761,syndrome caused by partial chromosomal deletion,191,2,20092,125845,18,0
MONDO:0000762,syndrome caused by partial chromosomal duplication,94,0,0,8505,4,0
MONDO:0000763,epithelial and subepithelial corneal dystrophy,103,0,0,120822,13,0
MONDO:0000764,epithelial-stromal TGFBI dystrophy,17,0,0,21131,14,0
MONDO:0000766,corneal endothelial dystrophy,175,26,107607,120822,13,0
MONDO:0000771,allergic respiratory disease,66319,160,464617,146059,61,0
MONDO:0000774,autoimmune neuropathy,3737,84,103696,774569,36,0
MONDO:0000775,drug allergy,146569,1000,2816599,13154,16,0
MONDO:0000777,gastrointestinal allergy,15703,836,102766613,398856,21,0
MONDO:0000807,latex allergy,3740,7,717,36136,13,0
MONDO:0000809,purpura fulminans,1253,1,7,30100,6,0
MONDO:0000811,anomalous left coronary artery from the pulmonary artery,2271,0,0,88703,11,0
MONDO:0000812,vertebral column disorder,212819,456,710940,286665,125,0
MONDO:0000813,cardiac tuberculosis,6692,25,17961,50247,11,0
MONDO:0000814,B-cell adult acute lymphocytic leukemia,3960,137,56809,167664,42,0
MONDO:0000815,fetal nicotine spectrum disorder,33,1,60,2226631,83,0
MONDO:0000816,abdominal obesity-metabolic syndrome,56,64,20954,164786,27,0
MONDO:0000819,anencephaly,4274,1,80,196264,28,0
MONDO:0000820,cerebral cavernous malformation,3110,3,1500,88067,16,0
MONDO:0000824,congenital diarrhea,2021,69,65743,7673,3,0
MONDO:0000827,salmonellosis,50428,4,2727,115609,54,0
MONDO:0000828,juvenile-onset Parkinson disease,118,0,0,42672,21,0
MONDO:0000831,thrombotic disease,138536,362,500090,259128,57,0
MONDO:0000833,bone remodeling disease,29358,112,37185,33771,9,0
MONDO:0000836,disease of bone structure,42234,1000,2007870,16585,1,0
MONDO:0000837,bone resorption disease,26913,126,17571,130934,26,0
MONDO:0000840,dysbaric osteonecrosis,162,0,0,13999,5,0
MONDO:0000845,fibrous dysplasia,7683,5,1902,41804,14,0
MONDO:0000849,fibrogenesis imperfecta ossium,26,0,0,0,0,0
MONDO:0000858,neuronal intestinal dysplasia,358,1,20000,4340,4,0
MONDO:0000859,spina bifida occulta,2536,1,20,593339,44,0
MONDO:0000863,"myopathy, lactic acidosis, and sideroblastic anemia",49,0,0,33183,9,0
MONDO:0000870,childhood acute lymphoblastic leukemia,39767,163,253825,167664,42,0
MONDO:0000871,T-cell childhood acute lymphocytic leukemia,7760,56,31743,167664,42,0
MONDO:0000872,B-cell childhood acute lymphoblastic leukemia,8272,65,38917,167664,42,0
MONDO:0000873,lymphoblastic lymphoma,43610,522,293657,167664,42,0
MONDO:0000874,T-cell childhood lymphoblastic lymphoma,1383,35,27728,52326,5,0
MONDO:0000875,adult acute monocytic leukemia,1988,6,362,480643,49,0
MONDO:0000878,cytomegalovirus retinitis,3260,5,1740,16287,9,0
MONDO:0000879,cutaneous candidiasis,2254,1,840,303908,50,0
MONDO:0000888,gastrointestinal mucositis,51114,165,51003,44841,8,0
MONDO:0000889,haemophilus meningitis,4849,3,610,0,0,0
MONDO:0000890,Zika virus congenital syndrome,1317,1,204,0,0,0
MONDO:0000891,mixed fibrolamellar hepatocellular carcinoma,16,3,10178,0,0,0
MONDO:0000892,colon medullary carcinoma,253,14,37755,173005,53,0
MONDO:0000893,mixed mucinous and nonmucinous bronchioloalveolar adenocarcinoma,20,0,0,10507,10,0
MONDO:0000894,mucinous bronchioloalveolar adenocarcinoma,261,1,125,10507,10,0
MONDO:0000895,nonmucinous bronchioloalveolar adenocarcinoma,114,0,0,10507,10,0
MONDO:0000898,malignant hemangioma,43527,6,1132,18645,8,0
MONDO:0000901,relapsed/refractory diffuse large B-cell lymphoma,1367,173,35852,105216,15,0
MONDO:0000902,agenesis of the corpus callosum with peripheral neuropathy,17,1,20000,4517,6,0
MONDO:0000903,myoclonus-dystonia syndrome,279,4,2217,15434,6,0
MONDO:0000904,complex cortical dysplasia with other brain malformations,491,1,35000,22037,6,0
MONDO:0000908,arrhythmogenic right ventricular dysplasia 13,397,1,120,54877,13,0
MONDO:0000909,Bartter disease type 4B,3,0,0,6410,2,0
MONDO:0000910,retinitis pigmentosa 6,4,14,21931,229419,36,0
MONDO:0000912,autosomal recessive nonsyndromic hearing loss 5,99,1,30000,12385,5,0
MONDO:0000913,hereditary spherocytosis type 2,110,0,0,50947,19,0
MONDO:0000914,"cerebral arteriopathy, autosomal dominant, with subcortical infarcts and leukoencephalopathy, type 1",58,1,1000,99638,17,0
MONDO:0000916,intestinal infectious disease,18015,536,2974403,11838,5,0
MONDO:0000918,endometritis,7678,45,49019,50472,34,0
MONDO:0000919,ampulla of vater cancer,5382,23,15333,61942,21,0
MONDO:0000920,duodenum cancer,18656,91,1072904,101904,10,0
MONDO:0000921,ampulla of vater neoplasm,5204,12,12397,648,1,0
MONDO:0000922,pelvic inflammatory disease,17421,76,18492,0,0,0
MONDO:0000923,interstitial emphysema,7036,24,26544,0,0,0
MONDO:0000924,compensatory emphysema,99,0,0,0,0,0
MONDO:0000925,hyperlucent lung,387,0,0,0,0,0
MONDO:0000926,eye accommodation disease,927,153,48445,35126,40,0
MONDO:0000927,asymptomatic neurosyphilis,5150,0,0,320334,19,0
MONDO:0000928,eyelid melanoma,1210,3,20000105,105485,11,0
MONDO:0000929,balloon cell malignant melanoma,154,0,0,24284,21,0
MONDO:0000930,nodular malignant melanoma,2204,4,16299,24688,2,0
MONDO:0000931,endometrial disorder,22312,496,2328435,137779,39,0
MONDO:0000933,subglottis neoplasm,229,0,0,111128,33,0
MONDO:0000934,laryngeal leiomyoma,69,0,0,1678,1,0
MONDO:0000935,larynx squamous papilloma,1092,2,8150,25459,4,0
MONDO:0000936,syphilitic meningitis,110,0,0,11994,3,0
MONDO:0000937,syphilitic encephalitis,59,0,0,4327,1,0
MONDO:0000938,gastric leiomyoma,2058,2,230,12198,2,0
MONDO:0000939,intracranial abscess,3555,4,916,34500,20,0
MONDO:0000940,trypanosomiasis,28361,4,5490,38671,26,0
MONDO:0000941,eyelid degenerative disorder,68,6,20002495,239975,37,0
MONDO:0000942,corneal disorder,75823,371,20358894,179309,72,0
MONDO:0000943,acute hydrops keratoconus,253,0,0,216465,36,0
MONDO:0000944,cerebral artery occlusion,41056,459,7253881,25631,19,0
MONDO:0000945,venous insufficiency,17521,205,379520,447030,23,0
MONDO:0000946,psychologic vaginismus,237,4,520,275053,44,0
MONDO:0000947,psychosexual disorder,33651,14,1875,29154,7,0
MONDO:0000948,xerophthalmia,1927,5,464,0,0,0
MONDO:0000949,conjunctival degeneration,581,5,2396,0,0,0
MONDO:0000950,asthenopia,1369,40,3872,0,0,0
MONDO:0000951,thymus lymphoma,4320,2,1500,0,0,0
MONDO:0000952,cancer of long bone of lower limb,690,25,11865,16064,2,0
MONDO:0000953,cancer of short bone of lower limb,203,36,62948,16064,2,0
MONDO:0000954,Meckel diverticulum cancer,810,0,0,47622,28,0
MONDO:0000955,ileum cancer,9454,52,13746,21632,17,0
MONDO:0000956,small intestine cancer,36575,657,1517579,21632,17,0
MONDO:0000957,lacrimal passage granuloma,9,0,0,0,0,0
MONDO:0000958,neuroretinitis,24990,97,82318,86120,26,0
MONDO:0000959,malignant hypertensive renal disease,55,1,400000,18941,14,0
MONDO:0000960,diabetic peripheral angiopathy,10250,33,380371,5939,4,0
MONDO:0000961,endobronchial lipoma,187,0,0,0,0,0
MONDO:0000962,spindle cell lipoma,826,1,139,241422,49,0
MONDO:0000963,esophageal lipoma,221,1,10,99605,21,0
MONDO:0000964,skin lipoma,1214,3,1446,241422,49,0
MONDO:0000965,liver lipoma,360,1,10,140364,36,0
MONDO:0000966,pleomorphic lipoma,17600,1,139,2946,3,0
MONDO:0000967,conventional lipoma,309,2,2139,154478,24,0
MONDO:0000968,kidney lipoma,1085,0,0,241422,49,0
MONDO:0000969,pleural lipoma,204,0,0,16082,8,0
MONDO:0000970,breast lipoma,551,2,3380,241422,49,0
MONDO:0000971,chest wall lipoma,231,0,0,161163,4,0
MONDO:0000972,gallbladder lipoma,26,0,0,0,0,0
MONDO:0000973,external ear lipoma,36,0,0,241422,49,0
MONDO:0000974,axillary lipoma,158,0,0,154478,24,0
MONDO:0000975,lipoma of spermatic cord,168,0,0,0,0,0
MONDO:0000976,paratesticular lipoma,75,0,0,154478,24,0
MONDO:0000977,chondroid lipoma,153,0,0,0,0,0
MONDO:0000978,extrahepatic bile duct lipoma,13,0,0,13175,2,0
MONDO:0000979,pinta disease,162,3,1228,22597,17,0
MONDO:0000980,aortic atherosclerosis,26736,53,503679,36522,11,0
MONDO:0000981,Histoplasma pericarditis,28,0,0,144123,28,0
MONDO:0000983,exhibitionism,524,0,0,510497,58,0
MONDO:0000984,thalassemia,35383,94,175631,459268,62,0
MONDO:0000986,pleurisy,8442,12,1959,700597,54,0
MONDO:0000987,cholesterolosis of gallbladder,190,1,2000,11934,10,0
MONDO:0000988,discharging ear,3922,15,9589,196934,205,0
MONDO:0000989,mumps infectious disease,1862,11,14940,375631,94,0
MONDO:0000990,acute subendocardial myocardial infarction,476,1,200,979656,129,0
MONDO:0000992,heart conduction disease,125058,358,2352853,495061,64,0
MONDO:0000993,prostate squamous cell carcinoma,2152,33,14630,263810,33,0
MONDO:0000994,malignant prostate phyllodes tumor,33,1,4000,395230,48,0
MONDO:0000995,familial periodic paralysis,1799,1,36,47760,15,0
MONDO:0000996,prostate lymphoma,4153,30,1074363,83980,17,0
MONDO:0000997,monocular esotropia,5047,0,0,6570,4,0
MONDO:0001000,mixed mineral dust pneumoconiosis,82,0,0,59814,36,0
MONDO:0001001,baritosis,24,0,0,6428,7,0
MONDO:0001003,pneumoconiosis due to talc,222,0,0,7639,7,0
MONDO:0001004,slate pneumoconiosis,32,0,0,193750,44,0
MONDO:0001005,kaolin pneumoconiosis,75,0,0,59814,36,0
MONDO:0001006,glaucomatous atrophy of optic disk,341,0,0,0,0,0
MONDO:0001007,chronic meningitis,8352,13,27282,0,0,0
MONDO:0001008,blepharophimosis,867,2,834,20897,10,0
MONDO:0001009,solitary cyst of breast,155,4,5901,28480,14,0
MONDO:0001011,breast cyst,2020,16,546761,28480,14,0
MONDO:0001014,chronic leukemia,83679,520,1792101,201757,38,0
MONDO:0001015,eosinophilic meningitis,1178,1,20000,827746,104,0
MONDO:0001016,epididymis cancer,2634,2,34012,64578,15,0
MONDO:0001017,epididymal adenocarcinoma,382,0,0,3574,7,0
MONDO:0001019,suppression amblyopia,11398,7,726,578400,57,0
MONDO:0001020,amblyopia,11407,30,20024751,578400,57,0
MONDO:0001021,ametropic amblyopia,100,0,0,578400,57,0
MONDO:0001022,disuse amblyopia,3,1,40,578400,57,0
MONDO:0001023,prolymphocytic leukemia,1691,17,28084,817389,102,0
MONDO:0001024,pneumonic plague,12939,2,252,172803,21,0
MONDO:0001025,seminal vesicle chronic gonorrhea,3,0,0,4306413,156,0
MONDO:0001027,gonococcal seminal vesiculitis,2,0,0,0,0,0
MONDO:0001028,acute pericementitis,1900,3,369,0,0,0
MONDO:0001029,Klippel-Feil syndrome,1324,8,20851,87067,17,0
MONDO:0001030,"keratoconus, stable condition",175,5,1247,216465,36,0
MONDO:0001031,purulent acute otitis media,311,2,4125,172880,53,0
MONDO:0001032,Mooren ulcer,338,0,0,3971,1,0
MONDO:0001033,mycotic corneal ulcer,187,1,150,0,0,0
MONDO:0001034,marginal corneal ulcer,189,2,104,0,0,0
MONDO:0001035,hypopyon ulcer,343,1,60,0,0,0
MONDO:0001036,hypopyon,1436,3,169,0,0,0
MONDO:0001037,ring corneal ulcer,92,0,0,0,0,0
MONDO:0001038,perforated corneal ulcer,1034,7,510,0,0,0
MONDO:0001039,tonsillitis,29980,18,10990,375506,77,0
MONDO:0001040,nasopharyngitis,1926,9,7731,408141,137,0
MONDO:0001041,dentin caries,8170,37,3308,247046,85,0
MONDO:0001042,patellar tendinitis,6995,2,82,64162,20,0
MONDO:0001044,esophageal atresia,6325,12,24180,46417,21,0
MONDO:0001045,intestinal atresia,4126,16,24239,12612,10,0
MONDO:0001046,imperforate anus,3399,9,2437,36040,15,0
MONDO:0001048,orbital granuloma,1288,0,0,179799,39,0
MONDO:0001049,Dressler syndrome,73,0,0,23778,18,0
MONDO:0001050,malignant otitis externa,765,0,0,99727,29,0
MONDO:0001051,acute otitis externa,475,0,0,99727,29,0
MONDO:0001052,chronic fungal otitis externa,106,0,0,99727,29,0
MONDO:0001053,acute infection of pinna,603,4,396,99727,29,0
MONDO:0001054,double pterygium,137,0,0,12944,3,0
MONDO:0001055,conjunctival pterygium,4418,7,1552,65613,29,0
MONDO:0001056,gastric cancer,188763,1000,17672511,303347,67,0
MONDO:0001057,malignant gastric granular cell tumor,146,0,0,210342,23,0
MONDO:0001059,gastric lymphoma,1595,39,1170707,16806,5,0
MONDO:0001060,microinvasive gastric cancer,49,27,12540222,253791,81,0
MONDO:0001061,pylorus cancer,2856,22,3423,54927,33,0
MONDO:0001062,pyloric antrum cancer,1312,8,14082,54927,33,0
MONDO:0001063,cardia cancer,5858,22,28138,303347,67,0
MONDO:0001064,acute eustachian salpingitis,2,0,0,9429,1,0
MONDO:0001065,supine hypotensive syndrome,446,0,0,0,0,0
MONDO:0001066,late yaws,44,1,60,114619,42,0
MONDO:0001067,early yaws,89,1,30,114619,42,0
MONDO:0001068,osteomalacia,7982,5,1395,92336,37,0
MONDO:0001071,intellectual disability,128407,323,1360166,604977,68,0
MONDO:0001072,mild pre-eclampsia,1913,22,280226,204781,46,0
MONDO:0001073,idiopathic progressive polyneuropathy,184,1,20000,523635,14,0
MONDO:0001074,chronic tic disorder,7945,34,44262,70055,18,0
MONDO:0001075,steatorrhea,2756,8,4382,169318,26,0
MONDO:0001076,glucose intolerance,21917,322,1035174,124517,16,0
MONDO:0001078,tropical sprue,1521,1,30,33452,15,0
MONDO:0001079,pancreatic steatorrhea,1117,7,4014,169318,26,0
MONDO:0001080,acute gonococcal cervicitis,105,0,0,37106,25,0
MONDO:0001081,acute cervicitis,33880,0,0,37106,25,0
MONDO:0001082,lymph node cancer,238865,1000,672755,828176,67,0
MONDO:0001083,Fanconi renotubular syndrome,4378,5,35896,58618,24,0
MONDO:0001084,primary optic atrophy,1267,91,105179,41611,11,0
MONDO:0001085,interstitial nephritis,25499,15,3621,63816,17,0
MONDO:0001086,partial optic atrophy,309,12,25462,162849,50,0
MONDO:0001087,schizotypal personality disorder,3871,13,1508,448939,38,0
MONDO:0001088,acute inferoposterior infarction,191,0,0,51242,6,0
MONDO:0001089,acute inferolateral myocardial infarction,203,2,1040,11761,2,0
MONDO:0001090,acute anterolateral myocardial infarction,3627,0,0,417008,51,0
MONDO:0001091,lipoma of colon,1040,0,0,140364,36,0
MONDO:0001092,colon leiomyoma,492,1,3000,0,0,0
MONDO:0001093,colonic lymphangioma,196,0,0,140364,36,0
MONDO:0001094,residual stage of open angle glaucoma,7,0,0,622642,89,0
MONDO:0001095,mediastinum neuroblastoma,261,1,60,16082,8,0
MONDO:0001096,mediastinum ganglioneuroblastoma,69,0,0,16082,8,0
MONDO:0001098,separation anxiety disorder,5839,88,25533,75759,27,0
MONDO:0001099,lactocele,137,0,0,15895,10,0
MONDO:0001100,hypertrophy of breast,2157,24,126831,254613,21,0
MONDO:0001101,fat necrosis of breast,1648,23,3870,32383,10,0
MONDO:0001103,giardiasis,7059,7,10560,279717,45,0
MONDO:0001104,toxic diffuse goiter,854,5,402,670701,56,0
MONDO:0001105,renal hypertension,112439,486,1857673,12724,12,0
MONDO:0001106,kidney failure,303788,1000,4236734,341953,65,0
MONDO:0001108,broad ligament malignant neoplasm,574,0,0,481275,119,0
MONDO:0001109,petrositis,196,0,0,5443,4,0
MONDO:0001110,chronic pyelonephritis,5271,4,1110,154983,42,0
MONDO:0001112,bubonic plague,12939,0,0,1167939,62,0
MONDO:0001113,Fiedler's myocarditis,54,0,0,123689,32,0
MONDO:0001114,bacterial myocarditis,1205,5,1900,417008,51,0
MONDO:0001115,familial polycythemia,91,6,5997,183697,32,0
MONDO:0001116,mesenteric lymphadenitis,1001,0,0,225937,38,0
MONDO:0001117,methemoglobinemia,4688,2,738,341120,34,0
MONDO:0001118,Queensland tick typhus,2986,0,0,0,0,0
MONDO:0001119,premature menopause,2959,62,16259,0,0,0
MONDO:0001120,chronic frontal sinusitis,1020,3,200,0,0,0
MONDO:0001121,frontal sinusitis,2741,5,301,0,0,0
MONDO:0001122,chronic maxillary sinusitis,2428,4,300,443694,71,0
MONDO:0001123,chronic sphenoidal sinusitis,526,0,0,443694,71,0
MONDO:0001125,acute gonococcal epididymo-orchitis,6,0,0,0,0,0
MONDO:0001126,gastric ulcer,62528,100,197457,371210,73,0
MONDO:0001127,tibialis tendinitis,1249,0,0,7256,1,0
MONDO:0001128,nasal cavity cancer,7828,40,1036035,16218,3,0
MONDO:0001129,nasal cavity olfactory neuroblastoma,908,3,8565,13944,11,0
MONDO:0001130,nasal cavity lymphoma,837,2,240,123784,25,0
MONDO:0001132,sexual sadism disorder,956,2,254,246859,11,0
MONDO:0001133,malignant essential hypertension,1928,0,0,15290,5,0
MONDO:0001134,essential hypertension,41895,157,20158318,39442,19,0
MONDO:0001135,voyeurism,163,0,0,750166,58,0
MONDO:0001136,chylocele of tunica vaginalis,2,0,0,0,0,0
MONDO:0001137,Murray valley encephalitis,17794,0,0,14822,7,0
MONDO:0001138,angiodysplasia of intestine,999,2,1330,25972,14,0
MONDO:0001139,sexual masochism disorder,924,0,0,77643,5,0
MONDO:0001141,middle ear cholesterol granuloma,265,0,0,269056,22,0
MONDO:0001142,salivary gland disorder,59834,166,1114170,37037,2,0
MONDO:0001143,paralytic strabismus,354,1,50,456658,68,0
MONDO:0001144,partial third-nerve palsy,5744,2,112,34549,8,0
MONDO:0001145,total third-nerve palsy,5797,13,1938,31224,6,0
MONDO:0001146,fourth cranial nerve palsy,1167,5,20175,15003,2,0
MONDO:0001147,meningocele,3902,3,21435,593339,44,0
MONDO:0001148,iliac vein thrombophlebitis,817,0,0,0,0,0
MONDO:0001149,microcephaly,14581,19,7740,0,0,0
MONDO:0001150,hydrocephalus,43031,92,65436,498141,51,0
MONDO:0001151,benign essential hypertension,379,0,0,39442,19,0
MONDO:0001152,amnestic disorder,5987,37,110143,298886,78,0
MONDO:0001154,Siberian tick typhus,2954,0,0,3935,2,0
MONDO:0001155,gastrojejunal ulcer,91805,8,2438,86179,18,0
MONDO:0001156,borderline personality disorder,12967,66,28535,2202292,69,0
MONDO:0001157,dependent personality disorder,2191,22,5270,162929,33,0
MONDO:0001158,obsessive-compulsive personality disorder,4158,193,232912,285191,36,0
MONDO:0001159,multiple personality disorder,5257,106,49452,1203920,60,0
MONDO:0001160,dissociative disorder,7834,86,14608,179573,33,0
MONDO:0001161,schizoid personality disorder,1108,1,60,630932,46,0
MONDO:0001162,impulse control disorder,13504,205,32951,70408,26,0
MONDO:0001163,paranoid personality disorder,1666,8,2748,159403,40,0
MONDO:0001164,antisocial personality disorder,12758,14,2417,956029,55,0
MONDO:0001165,tongue disorder,25245,365,636965,219130,32,0
MONDO:0001166,nephritis,96511,238,170453,187493,36,0
MONDO:0001167,spastic diplegia,40892,1000,9644760,33629,6,0
MONDO:0001168,spastic hemiplegia,18099,44,14955,21677,2,0
MONDO:0001169,spastic monoplegia,1979,0,0,16980,5,0
MONDO:0001170,hemiplegia,18121,124,28557,0,0,0
MONDO:0001171,acute salpingo-oophoritis,25,0,0,0,0,0
MONDO:0001172,salpingo-oophoritis,169,0,0,0,0,0
MONDO:0001173,acute salpingitis,660,0,0,0,0,0
MONDO:0001174,conjunctival vascular disorder,2530,13,16507,0,0,0
MONDO:0001175,immature cataract,227,0,0,375589,92,0
MONDO:0001176,lens disorder,52596,379,21930368,39588,16,0
MONDO:0001177,anorectal stricture,2960,4,690,11571,1,0
MONDO:0001178,pseudopterygium,88,0,0,5871,3,0
MONDO:0001179,pinguecula,251,0,0,45910,16,0
MONDO:0001180,bullous keratopathy,1848,12,2348,8797,4,0
MONDO:0001181,secondary corneal edema,790,18,3089,44909,5,0
